user_id,signup_date,acquisition_channel,days_to_first_transaction,ltv_90d,churned,churn_date,product_tier,monthly_revenue
UGR_01586,2025-07-20,organic,27,48.46,0,,basic,9.38
UGR_01587,2025-11-02,paid_search,0,48.84,1,2026-01-27,basic,9.3
UGR_01588,2025-06-28,organic,0,41.47,0,,free,0.0
UGR_01589,2025-10-15,paid_search,14,138.29,0,,free,0.0
UGR_01590,2025-05-18,referral,3,41.82,0,,free,0.0
UGR_01591,2025-07-28,email,2,62.36,0,,basic,8.77
UGR_01592,2026-02-22,paid_search,19,49.44,0,,free,0.0
UGR_01593,2025-10-10,referral,5,309.98,0,,free,0.0
UGR_01594,2025-07-22,paid_search,15,26.61,0,,free,0.0
UGR_01595,2025-01-16,paid_search,3,41.76,1,2025-03-26,basic,9.42
UGR_01596,2024-11-12,organic,8,61.57,1,2025-02-06,basic,8.9
UGR_01597,2025-01-17,email,14,58.77,1,2025-02-01,premium,29.93
UGR_01598,2024-11-18,organic,4,44.36,0,,basic,8.52
UGR_01599,2025-12-06,social,11,142.13,0,,basic,8.83
UGR_01600,2024-12-23,organic,1,32.57,0,,basic,9.26
UGR_01601,2025-08-21,organic,3,81.41,0,,free,0.0
UGR_01602,2025-08-16,organic,3,89.58,0,,basic,8.74
UGR_01603,2025-06-23,referral,16,77.96,0,,basic,8.26
UGR_01604,2024-12-06,referral,29,120.7,0,,basic,8.58
UGR_01605,2026-03-23,referral,0,153.83,0,,free,0.0
UGR_01606,2024-12-15,social,8,63.55,0,,premium,29.08
UGR_01607,2025-09-23,organic,14,22.52,0,,free,0.0
UGR_01608,2025-11-12,organic,3,15.83,0,,basic,9.47
UGR_01609,2026-02-13,organic,0,62.71,0,,basic,8.5
UGR_01610,2025-11-08,organic,3,47.84,0,,basic,8.96
UGR_01611,2025-07-30,social,16,135.82,0,,basic,8.56
UGR_01612,2025-08-25,social,0,53.26,1,2025-11-15,basic,9.74
UGR_01613,2025-01-15,email,0,204.96,0,,free,0.0
UGR_01614,2025-06-06,organic,10,33.21,0,,free,0.0
UGR_01615,2024-10-17,organic,3,52.55,0,,premium,28.39
UGR_01616,2025-05-05,organic,7,51.79,0,,basic,8.94
UGR_01617,2025-04-06,organic,6,94.44,0,,free,0.0
UGR_01618,2026-03-16,email,9,25.37,0,,free,0.0
UGR_01619,2025-01-01,social,27,69.15,1,2025-01-20,basic,8.75
UGR_01620,2025-09-29,organic,3,74.61,1,2025-12-06,basic,8.49
UGR_01621,2025-05-03,organic,0,75.71,0,,premium,29.02
UGR_01622,2025-02-27,paid_search,16,13.32,0,,free,0.0
UGR_01623,2025-08-20,referral,6,130.88,0,,premium,29.85
UGR_01624,2026-01-16,paid_search,9,20.11,0,,basic,9.32
UGR_01625,2026-03-22,paid_search,0,28.59,1,2026-05-30,basic,9.16
UGR_01626,2025-04-13,referral,2,31.22,0,,free,0.0
UGR_01627,2026-01-06,organic,2,70.3,0,,free,0.0
UGR_01628,2025-12-01,social,30,34.08,0,,premium,30.68
UGR_01629,2025-01-13,organic,12,33.43,1,2025-02-02,basic,8.53
UGR_01630,2025-09-14,social,2,25.89,0,,free,0.0
UGR_01631,2025-05-04,paid_search,10,205.49,0,,premium,30.79
UGR_01632,2025-08-03,social,0,56.21,0,,premium,30.25
UGR_01633,2026-03-16,social,3,58.29,0,,free,0.0
UGR_01634,2025-05-04,organic,2,27.39,0,,free,0.0
UGR_01635,2025-09-04,organic,1,22.83,0,,free,0.0
UGR_01636,2025-10-02,paid_search,17,138.14,0,,free,0.0
UGR_01637,2025-01-25,organic,2,44.07,1,2025-02-11,premium,30.23
UGR_01638,2025-09-14,referral,0,49.74,0,,premium,29.12
UGR_01639,2026-02-07,referral,3,188.51,0,,free,0.0
UGR_01640,2024-10-02,organic,21,17.11,0,,free,0.0
UGR_01641,2025-01-20,social,22,27.29,1,2025-04-20,free,0.0
UGR_01642,2024-12-31,email,3,20.47,0,,free,0.0
UGR_01643,2025-12-29,organic,29,95.25,0,,free,0.0
UGR_01644,2024-12-18,referral,17,22.15,0,,free,0.0
UGR_01645,2026-01-05,social,26,83.57,0,,free,0.0
UGR_01646,2026-01-03,paid_search,6,42.46,1,2026-03-17,basic,9.0
UGR_01647,2024-12-10,email,2,62.73,0,,basic,8.37
UGR_01648,2026-01-17,referral,28,233.83,0,,free,0.0
UGR_01649,2024-11-19,social,1,96.13,0,,basic,9.26
UGR_01650,2025-12-14,organic,2,146.68,0,,premium,30.06
UGR_01651,2025-11-27,paid_search,3,56.53,0,,free,0.0
UGR_01652,2026-03-22,organic,2,49.0,0,,premium,29.98
UGR_01653,2025-09-25,social,2,16.84,0,,basic,9.27
UGR_01654,2025-06-25,paid_search,1,23.72,0,,free,0.0
UGR_01655,2026-02-05,referral,0,49.42,0,,premium,30.75
UGR_01656,2025-06-02,organic,0,154.73,0,,basic,8.64
UGR_01657,2025-12-13,paid_search,12,58.48,1,2026-01-19,free,0.0
UGR_01658,2025-08-20,paid_search,6,29.74,0,,basic,9.04
UGR_01659,2025-03-04,referral,6,11.08,0,,basic,9.5
UGR_01660,2024-11-07,organic,3,47.13,1,2024-11-23,premium,30.72
UGR_01661,2024-12-03,referral,27,161.19,0,,premium,29.64
UGR_01662,2025-01-05,referral,0,162.43,0,,premium,29.29
UGR_01663,2024-11-18,email,21,19.53,0,,premium,28.25
UGR_01664,2024-10-19,referral,5,186.78,0,,free,0.0
UGR_01665,2025-10-10,email,0,18.43,0,,premium,27.79
UGR_01666,2024-11-25,organic,1,15.69,0,,free,0.0
UGR_01667,2025-12-13,paid_search,1,26.51,0,,basic,9.59
UGR_01668,2025-02-13,social,3,50.11,0,,premium,26.61
UGR_01669,2025-07-22,social,6,122.29,1,2025-09-09,free,0.0
UGR_01670,2025-02-19,email,2,35.28,1,2025-03-05,free,0.0
UGR_01671,2026-01-19,organic,6,34.64,0,,basic,8.7
UGR_01672,2026-02-06,organic,6,60.04,0,,free,0.0
UGR_01673,2025-07-03,paid_search,1,81.48,0,,free,0.0
UGR_01674,2025-06-14,paid_search,3,96.76,0,,basic,8.28
UGR_01675,2025-05-25,organic,1,66.82,0,,basic,8.34
UGR_01676,2025-06-22,referral,11,20.67,0,,basic,9.19
UGR_01677,2025-07-20,social,2,24.51,0,,basic,8.77
UGR_01678,2025-11-06,referral,0,142.67,0,,basic,9.32
UGR_01679,2025-12-16,paid_search,9,111.27,0,,basic,8.28
UGR_01680,2025-08-10,referral,2,64.98,0,,basic,9.08
UGR_01681,2025-10-20,paid_search,2,138.69,0,,basic,9.26
UGR_01682,2025-08-02,social,3,70.94,0,,basic,8.98
UGR_01683,2025-06-21,organic,3,69.41,0,,premium,28.82
UGR_01684,2025-10-24,organic,3,24.72,1,2025-12-30,free,0.0
UGR_01685,2025-07-22,email,3,82.71,1,2025-10-08,basic,8.66
UGR_01686,2025-05-07,organic,2,14.68,1,2025-05-30,free,0.0
UGR_01687,2025-02-04,referral,20,16.99,0,,free,0.0
UGR_01688,2025-05-13,organic,13,21.89,0,,free,0.0
UGR_01689,2025-12-02,organic,12,46.57,0,,basic,8.82
UGR_01690,2025-05-25,referral,3,92.02,0,,free,0.0
UGR_01691,2024-11-06,paid_search,3,47.63,1,2025-01-24,basic,9.3
UGR_01692,2025-11-05,paid_search,3,47.91,1,2025-12-27,free,0.0
UGR_01693,2025-03-23,referral,0,117.66,0,,free,0.0
UGR_01694,2024-12-21,organic,1,26.52,1,2025-03-16,free,0.0
UGR_01695,2024-11-01,social,1,12.77,0,,basic,8.77
UGR_01696,2025-01-31,organic,0,22.72,0,,free,0.0
UGR_01697,2025-03-11,organic,1,35.89,0,,basic,8.97
UGR_01698,2025-01-05,social,8,38.96,0,,free,0.0
UGR_01699,2025-11-26,organic,6,128.61,0,,free,0.0
UGR_01700,2024-11-28,social,5,35.17,0,,basic,9.37
UGR_01701,2026-03-07,organic,3,22.3,0,,basic,9.28
UGR_01702,2025-12-22,organic,10,86.62,0,,free,0.0
UGR_01703,2025-04-27,paid_search,3,29.77,0,,premium,28.3
UGR_01704,2024-10-19,organic,10,25.26,0,,basic,8.83
UGR_01705,2025-02-27,organic,24,104.38,0,,basic,9.51
UGR_01706,2025-06-20,organic,3,19.86,0,,basic,9.1
UGR_01707,2025-11-30,organic,3,102.44,1,2026-02-23,basic,8.88
UGR_01708,2024-10-26,social,20,73.17,0,,basic,8.55
UGR_01709,2026-01-01,paid_search,24,128.29,0,,basic,8.83
UGR_01710,2024-11-28,organic,21,16.32,0,,free,0.0
UGR_01711,2025-10-05,organic,5,35.8,0,,basic,9.43
UGR_01712,2025-10-03,referral,1,177.6,0,,free,0.0
UGR_01713,2025-07-16,paid_search,30,345.39,0,,premium,29.36
UGR_01714,2025-07-15,email,22,66.07,0,,free,0.0
UGR_01715,2025-10-28,referral,1,78.02,0,,free,0.0
UGR_01716,2025-02-25,organic,0,34.04,0,,free,0.0
UGR_01717,2025-10-12,organic,10,9.48,0,,premium,29.25
UGR_01718,2026-02-23,referral,3,63.05,0,,basic,9.35
UGR_01719,2026-03-12,email,13,36.55,0,,free,0.0
UGR_01720,2024-11-11,referral,4,24.67,0,,free,0.0
UGR_01721,2025-03-16,organic,1,10.76,0,,basic,9.14
UGR_01722,2025-09-13,social,7,48.07,0,,free,0.0
UGR_01723,2024-09-29,organic,6,60.38,0,,basic,8.97
UGR_01724,2025-06-12,paid_search,11,32.59,0,,premium,27.8
UGR_01725,2025-11-19,social,3,18.63,0,,premium,25.16
UGR_01726,2025-07-29,email,3,89.07,0,,free,0.0
UGR_01727,2025-01-25,organic,25,33.84,0,,premium,28.93
UGR_01728,2024-09-30,social,3,111.18,0,,basic,9.32
UGR_01729,2025-02-08,email,2,87.25,1,2025-02-26,free,0.0
UGR_01730,2026-02-10,organic,1,25.42,0,,free,0.0
UGR_01731,2026-02-08,organic,12,44.49,0,,free,0.0
UGR_01732,2025-12-28,organic,1,58.8,0,,free,0.0
UGR_01733,2024-10-29,social,8,62.94,1,2024-11-17,basic,8.97
UGR_01734,2025-03-14,organic,6,14.32,1,2025-05-25,free,0.0
UGR_01735,2025-01-29,referral,6,111.67,0,,free,0.0
UGR_01736,2024-12-05,organic,26,176.36,0,,basic,8.69
UGR_01737,2025-11-26,social,1,112.34,0,,basic,9.23
UGR_01738,2025-04-26,organic,1,50.63,1,2025-05-10,free,0.0
UGR_01739,2025-05-05,referral,0,333.66,1,2025-06-06,free,0.0
UGR_01740,2025-12-07,organic,6,61.84,0,,free,0.0
UGR_01741,2025-02-22,referral,12,63.8,0,,free,0.0
UGR_01742,2025-12-23,social,3,30.26,0,,free,0.0
UGR_01743,2025-12-20,organic,3,135.4,0,,basic,10.09
UGR_01744,2026-02-19,paid_search,8,55.72,0,,premium,28.27
UGR_01745,2026-02-22,paid_search,5,47.96,0,,premium,30.35
UGR_01746,2025-12-01,social,1,32.59,0,,free,0.0
UGR_01747,2025-12-09,paid_search,2,42.13,0,,basic,8.23
UGR_01748,2025-10-07,paid_search,5,37.69,1,2025-11-08,premium,30.57
UGR_01749,2025-12-20,organic,14,4.25,0,,free,0.0
UGR_01750,2026-03-01,social,29,90.21,1,2026-04-22,free,0.0
UGR_01751,2025-02-14,email,22,14.51,0,,free,0.0
UGR_01752,2025-08-14,email,1,19.04,0,,basic,9.65
UGR_01753,2024-12-16,referral,2,144.21,0,,basic,8.66
UGR_01754,2026-01-17,organic,18,22.52,0,,free,0.0
UGR_01755,2026-01-26,organic,19,32.96,1,2026-04-20,free,0.0
UGR_01756,2025-11-04,email,29,75.54,0,,basic,8.94
UGR_01757,2024-10-23,referral,0,57.11,0,,free,0.0
UGR_01758,2026-01-28,organic,0,60.03,0,,free,0.0
UGR_01759,2024-12-28,email,15,22.43,1,2025-03-17,basic,9.25
UGR_01760,2026-03-13,organic,28,151.85,1,2026-04-15,premium,31.88
UGR_01761,2024-12-10,email,0,74.21,0,,basic,9.16
UGR_01762,2025-01-05,referral,2,67.82,1,2025-02-24,basic,8.9
UGR_01763,2024-09-29,paid_search,0,64.89,0,,free,0.0
UGR_01764,2026-01-03,paid_search,4,143.31,1,2026-01-20,basic,8.71
UGR_01765,2025-11-23,referral,7,215.69,0,,basic,9.6
UGR_01766,2025-10-25,social,1,51.86,0,,premium,29.25
UGR_01767,2025-03-16,organic,1,28.51,1,2025-05-27,free,0.0
UGR_01768,2025-09-02,paid_search,3,20.87,0,,basic,9.71
UGR_01769,2025-04-10,referral,21,38.23,0,,free,0.0
UGR_01770,2024-11-03,referral,3,100.44,0,,free,0.0
UGR_01771,2024-10-22,paid_search,1,63.12,0,,basic,9.43
UGR_01772,2025-12-05,organic,14,60.52,1,2026-02-22,free,0.0
UGR_01773,2025-07-10,email,12,18.87,0,,free,0.0
UGR_01774,2025-05-14,organic,16,40.1,0,,free,0.0
UGR_01775,2025-08-03,social,17,31.82,1,2025-10-05,basic,9.65
UGR_01776,2026-01-27,paid_search,1,100.38,0,,basic,9.1
UGR_01777,2025-04-10,paid_search,3,53.37,1,2025-05-08,free,0.0
UGR_01778,2025-08-17,social,17,12.04,0,,premium,28.15
UGR_01779,2025-05-04,social,3,50.41,0,,basic,9.4
UGR_01780,2025-03-05,social,5,19.2,1,2025-04-08,basic,8.86
UGR_01781,2026-02-12,social,13,36.19,0,,free,0.0
UGR_01782,2025-01-26,referral,3,45.84,0,,basic,8.58
UGR_01783,2025-09-07,email,8,38.79,0,,basic,8.92
UGR_01784,2024-10-18,social,1,89.35,0,,free,0.0
UGR_01785,2025-12-10,email,1,71.77,0,,basic,9.17
UGR_01786,2025-11-11,organic,0,22.07,0,,free,0.0
UGR_01787,2025-05-31,paid_search,4,49.15,0,,basic,7.57
UGR_01788,2024-09-23,organic,0,81.72,0,,free,0.0
UGR_01789,2026-01-23,email,21,118.5,0,,basic,9.03
UGR_01790,2024-11-16,organic,1,41.06,0,,basic,8.7
UGR_01791,2025-07-04,organic,1,17.7,0,,free,0.0
UGR_01792,2025-05-15,organic,6,23.41,1,2025-07-17,basic,8.82
UGR_01793,2025-02-23,email,0,217.52,0,,free,0.0
UGR_01794,2025-05-13,organic,9,33.01,1,2025-07-21,free,0.0
UGR_01795,2025-12-09,organic,12,14.91,0,,basic,8.85
UGR_01796,2024-12-01,referral,0,117.26,0,,free,0.0
UGR_01797,2025-06-18,organic,14,82.02,0,,free,0.0
UGR_01798,2026-01-09,social,5,57.39,0,,free,0.0
UGR_01799,2025-10-30,referral,12,28.17,0,,free,0.0
UGR_01800,2026-03-08,referral,21,269.41,0,,free,0.0
UGR_01801,2025-11-28,referral,11,52.13,0,,free,0.0
UGR_01802,2024-10-20,social,12,33.87,0,,premium,30.1
UGR_01803,2025-05-25,paid_search,1,8.38,0,,free,0.0
UGR_01804,2025-03-15,referral,14,72.26,1,2025-04-08,free,0.0
UGR_01805,2025-04-17,organic,10,182.45,1,2025-06-25,basic,8.96
UGR_01806,2025-04-22,paid_search,0,13.97,0,,free,0.0
UGR_01807,2025-04-28,organic,1,72.33,1,2025-07-26,free,0.0
UGR_01808,2025-06-20,email,23,71.69,0,,basic,8.52
UGR_01809,2025-05-30,referral,0,57.46,0,,free,0.0
UGR_01810,2025-04-13,paid_search,3,41.57,1,2025-07-09,premium,27.67
UGR_01811,2026-02-11,organic,3,33.66,0,,free,0.0
UGR_01812,2024-09-29,social,1,156.87,0,,premium,29.69
UGR_01813,2025-10-03,paid_search,1,107.28,0,,free,0.0
UGR_01814,2024-12-06,organic,3,35.42,0,,free,0.0
UGR_01815,2025-08-30,referral,3,94.21,0,,free,0.0
UGR_01816,2025-09-30,organic,3,32.48,0,,basic,8.62
UGR_01817,2026-01-18,email,0,108.0,0,,free,0.0
UGR_01818,2025-12-08,referral,3,225.35,0,,basic,8.87
UGR_01819,2025-05-25,organic,2,18.21,0,,free,0.0
UGR_01820,2025-09-05,social,2,48.77,0,,basic,9.53
UGR_01821,2025-03-01,paid_search,3,35.08,0,,free,0.0
UGR_01822,2025-03-12,organic,26,145.09,1,2025-04-12,free,0.0
UGR_01823,2025-03-31,paid_search,19,186.69,0,,basic,9.07
UGR_01824,2026-03-14,paid_search,10,28.51,0,,basic,8.35
UGR_01825,2024-10-19,referral,4,129.76,1,2024-11-10,basic,9.09
UGR_01826,2024-12-03,referral,13,203.71,0,,free,0.0
UGR_01827,2025-05-25,paid_search,1,67.52,0,,free,0.0
UGR_01828,2025-11-24,referral,3,81.78,0,,basic,9.58
UGR_01829,2024-10-14,referral,4,44.29,0,,free,0.0
UGR_01830,2026-03-08,paid_search,7,39.44,0,,premium,26.47
UGR_01831,2026-01-10,organic,12,48.69,0,,free,0.0
UGR_01832,2025-03-19,paid_search,16,51.89,0,,free,0.0
UGR_01833,2025-10-19,organic,30,40.62,0,,free,0.0
UGR_01834,2025-06-28,paid_search,12,56.71,1,2025-08-10,free,0.0
UGR_01835,2025-06-09,email,1,254.74,0,,free,0.0
UGR_01836,2025-01-31,referral,30,159.16,1,2025-02-27,basic,8.56
UGR_01837,2025-03-23,referral,2,143.91,0,,basic,9.54
UGR_01838,2025-10-17,paid_search,2,25.75,1,2025-10-31,free,0.0
UGR_01839,2024-09-26,social,19,34.98,0,,free,0.0
UGR_01840,2025-01-09,referral,6,70.55,0,,basic,9.09
UGR_01841,2026-02-11,organic,13,39.13,0,,free,0.0
UGR_01842,2024-10-20,social,6,63.41,0,,free,0.0
UGR_01843,2025-02-21,referral,1,51.88,0,,free,0.0
UGR_01844,2024-10-22,referral,3,64.61,1,2025-01-02,premium,30.18
UGR_01845,2026-02-26,organic,1,67.69,0,,free,0.0
UGR_01846,2025-02-17,paid_search,3,6.73,1,2025-04-05,basic,8.84
UGR_01847,2024-10-23,social,6,77.2,0,,free,0.0
UGR_01848,2025-04-11,referral,13,99.53,0,,free,0.0
UGR_01849,2025-07-26,organic,14,27.79,0,,premium,30.41
UGR_01850,2025-05-24,paid_search,18,100.61,0,,free,0.0
UGR_01851,2025-01-18,paid_search,0,41.11,0,,premium,28.12
UGR_01852,2026-03-02,organic,4,54.6,0,,basic,9.2
UGR_01853,2024-12-08,referral,3,34.17,0,,free,0.0
UGR_01854,2025-05-02,paid_search,10,58.86,0,,basic,8.88
UGR_01855,2025-12-30,email,9,14.52,0,,basic,8.96
UGR_01856,2025-08-03,social,19,59.87,0,,basic,9.69
UGR_01857,2025-05-28,social,4,120.31,0,,free,0.0
UGR_01858,2025-08-24,organic,2,67.74,0,,premium,28.69
UGR_01859,2025-05-24,organic,10,68.8,0,,basic,8.7
UGR_01860,2025-11-22,social,1,18.85,0,,basic,8.78
UGR_01861,2024-11-13,social,17,127.85,0,,premium,30.29
UGR_01862,2025-08-20,paid_search,27,96.9,0,,free,0.0
UGR_01863,2025-12-19,organic,28,123.81,0,,free,0.0
UGR_01864,2025-02-23,organic,4,40.55,0,,basic,9.61
UGR_01865,2025-08-07,social,8,127.35,0,,free,0.0
UGR_01866,2025-11-29,referral,1,16.54,0,,free,0.0
UGR_01867,2025-03-02,organic,3,191.09,0,,free,0.0
UGR_01868,2025-03-22,referral,5,146.92,0,,free,0.0
UGR_01869,2025-05-30,social,2,7.97,0,,basic,8.93
UGR_01870,2024-11-13,referral,0,24.87,0,,free,0.0
UGR_01871,2026-02-11,referral,24,29.01,0,,basic,8.98
UGR_01872,2025-02-03,organic,8,8.94,0,,free,0.0
UGR_01873,2025-04-24,email,27,45.73,0,,free,0.0
UGR_01874,2026-03-02,organic,0,17.48,0,,free,0.0
UGR_01875,2026-01-05,referral,30,35.93,0,,free,0.0
UGR_01876,2026-03-18,organic,14,42.41,1,2026-05-18,free,0.0
UGR_01877,2026-03-25,paid_search,14,50.06,0,,basic,9.28
UGR_01878,2025-09-26,referral,2,34.75,1,2025-12-04,free,0.0
UGR_01879,2025-03-13,paid_search,0,23.63,0,,free,0.0
UGR_01880,2025-03-25,organic,1,24.13,0,,free,0.0
UGR_01881,2026-03-02,social,22,92.23,0,,free,0.0
UGR_01882,2025-05-30,paid_search,5,10.74,0,,free,0.0
UGR_01883,2025-04-24,paid_search,2,18.54,0,,free,0.0
UGR_01884,2026-03-24,social,5,8.96,0,,free,0.0
UGR_01885,2025-05-22,social,12,12.14,0,,basic,9.02
UGR_01886,2025-04-27,referral,8,266.51,0,,free,0.0
UGR_01887,2024-11-21,paid_search,3,210.6,0,,free,0.0
UGR_01888,2025-04-07,organic,3,27.7,0,,premium,27.6
UGR_01889,2026-03-07,social,7,32.59,0,,premium,30.83
UGR_01890,2024-11-11,email,9,21.45,1,2024-12-10,free,0.0
UGR_01891,2025-12-25,paid_search,8,141.96,1,2026-03-11,free,0.0
UGR_01892,2024-10-23,paid_search,0,27.4,1,2025-01-02,free,0.0
UGR_01893,2026-02-20,organic,1,164.34,0,,free,0.0
UGR_01894,2025-10-26,organic,11,57.97,1,2025-12-11,basic,8.49
UGR_01895,2025-02-22,referral,0,49.42,0,,basic,8.64
UGR_01896,2025-01-03,organic,16,25.8,1,2025-01-17,basic,9.34
UGR_01897,2025-12-19,organic,1,71.72,0,,premium,28.35
UGR_01898,2025-03-17,referral,27,101.56,0,,basic,9.86
UGR_01899,2025-09-26,referral,0,20.05,1,2025-12-13,basic,9.07
UGR_01900,2025-05-28,organic,0,8.4,0,,premium,31.72
UGR_01901,2025-07-30,paid_search,9,14.09,0,,free,0.0
UGR_01902,2024-09-25,paid_search,2,17.66,0,,basic,8.87
UGR_01903,2025-02-17,paid_search,2,41.42,0,,premium,29.97
UGR_01904,2026-03-15,referral,16,26.17,0,,basic,8.84
UGR_01905,2025-07-28,email,2,55.2,0,,free,0.0
UGR_01906,2025-10-03,organic,7,43.59,0,,premium,28.48
UGR_01907,2025-03-18,paid_search,2,93.1,0,,basic,8.7
UGR_01908,2026-02-03,organic,2,28.19,1,2026-02-17,basic,9.13
UGR_01909,2025-01-03,social,13,37.14,0,,basic,8.88
UGR_01910,2025-06-08,referral,1,60.22,0,,free,0.0
UGR_01911,2025-01-15,organic,18,19.52,0,,free,0.0
UGR_01912,2025-07-06,email,3,68.69,0,,free,0.0
UGR_01913,2025-06-27,referral,13,141.97,0,,premium,28.67
UGR_01914,2025-01-24,social,4,82.66,0,,free,0.0
UGR_01915,2024-10-17,social,2,67.2,1,2024-11-23,premium,29.56
UGR_01916,2025-08-28,paid_search,2,25.0,0,,free,0.0
UGR_01917,2024-10-24,organic,25,14.88,0,,free,0.0
UGR_01918,2025-01-14,organic,0,42.6,1,2025-02-04,basic,9.9
UGR_01919,2024-12-06,email,1,88.77,0,,basic,8.51
UGR_01920,2024-12-11,social,14,68.94,1,2024-12-30,premium,27.46
UGR_01921,2025-03-29,referral,3,19.96,0,,free,0.0
UGR_01922,2024-12-24,social,0,37.25,1,2025-01-21,basic,8.76
UGR_01923,2025-11-10,paid_search,1,30.15,0,,free,0.0
UGR_01924,2025-06-30,social,14,54.35,0,,premium,30.49
UGR_01925,2025-11-23,organic,6,128.78,0,,free,0.0
UGR_01926,2024-10-17,paid_search,3,31.07,1,2024-11-11,free,0.0
UGR_01927,2025-12-13,organic,7,33.44,0,,free,0.0
UGR_01928,2026-02-12,paid_search,3,46.61,0,,basic,9.02
UGR_01929,2024-11-03,organic,4,78.44,0,,basic,8.85
UGR_01930,2025-09-26,organic,8,84.76,0,,basic,9.6
UGR_01931,2024-09-24,paid_search,2,35.35,0,,basic,8.69
UGR_01932,2025-05-27,paid_search,2,57.07,0,,free,0.0
UGR_01933,2024-12-15,paid_search,2,58.95,0,,free,0.0
UGR_01934,2026-01-18,referral,0,129.56,0,,free,0.0
UGR_01935,2025-10-31,organic,6,59.53,0,,free,0.0
UGR_01936,2025-08-01,organic,11,17.13,1,2025-09-11,basic,9.2
UGR_01937,2025-09-11,paid_search,2,102.14,1,2025-12-01,premium,29.27
UGR_01938,2025-07-08,referral,0,76.5,0,,basic,8.63
UGR_01939,2026-03-09,paid_search,11,83.16,0,,free,0.0
UGR_01940,2025-10-09,email,5,69.28,0,,free,0.0
UGR_01941,2025-08-28,organic,1,43.97,0,,free,0.0
UGR_01942,2025-05-03,organic,2,51.75,0,,free,0.0
UGR_01943,2025-11-06,referral,0,71.83,0,,premium,27.75
UGR_01944,2025-05-20,referral,24,60.07,0,,basic,8.61
UGR_01945,2025-04-25,referral,3,37.85,0,,free,0.0
UGR_01946,2025-10-28,social,0,33.44,0,,basic,8.67
UGR_01947,2025-10-19,referral,14,89.28,0,,basic,8.85
UGR_01948,2025-05-09,social,0,13.73,1,2025-07-03,premium,26.99
UGR_01949,2025-06-21,organic,23,96.16,0,,premium,30.3
UGR_01950,2024-10-17,referral,17,59.36,1,2024-12-15,premium,28.67
UGR_01951,2025-02-13,paid_search,0,46.9,0,,basic,8.54
UGR_01952,2025-03-01,organic,4,59.0,0,,basic,9.3
UGR_01953,2025-11-30,organic,2,57.01,0,,free,0.0
UGR_01954,2024-11-29,social,3,48.35,0,,basic,9.2
UGR_01955,2025-11-13,email,4,46.56,0,,free,0.0
UGR_01956,2025-02-24,paid_search,23,157.4,0,,basic,9.65
UGR_01957,2025-07-31,social,0,55.52,0,,free,0.0
UGR_01958,2026-01-04,organic,10,28.69,0,,basic,9.45
UGR_01959,2025-03-22,email,13,19.14,1,2025-05-30,basic,9.37
UGR_01960,2025-02-07,referral,24,30.19,0,,free,0.0
UGR_01961,2025-12-04,referral,0,48.52,0,,basic,8.9
UGR_01962,2024-12-09,paid_search,1,21.78,0,,basic,8.7
UGR_01963,2024-11-13,email,1,16.25,0,,basic,9.16
UGR_01964,2025-12-10,organic,0,47.08,0,,basic,8.47
UGR_01965,2024-12-24,organic,1,277.31,0,,basic,8.51
UGR_01966,2025-07-08,paid_search,25,40.28,0,,free,0.0
UGR_01967,2025-08-06,paid_search,7,29.1,0,,basic,9.53
UGR_01968,2025-09-01,organic,1,55.91,0,,basic,9.25
UGR_01969,2025-02-02,email,14,49.12,0,,basic,8.67
UGR_01970,2025-01-09,social,2,82.4,0,,premium,30.03
UGR_01971,2025-07-02,email,3,71.28,0,,basic,9.21
UGR_01972,2026-03-09,organic,3,66.35,0,,free,0.0
UGR_01973,2026-02-10,paid_search,29,14.91,1,2026-05-02,free,0.0
UGR_01974,2025-10-21,referral,0,43.05,0,,basic,9.25
UGR_01975,2025-02-14,organic,14,45.45,0,,basic,8.88
UGR_01976,2025-11-28,paid_search,3,59.5,0,,basic,8.63
UGR_01977,2025-09-01,paid_search,28,26.51,0,,basic,9.72
UGR_01978,2024-12-12,organic,1,37.07,0,,free,0.0
UGR_01979,2025-01-29,social,9,57.57,0,,premium,30.14
UGR_01980,2024-10-05,referral,3,28.63,0,,basic,8.86
UGR_01981,2025-04-07,email,2,90.32,0,,free,0.0
UGR_01982,2025-09-08,referral,20,236.27,0,,free,0.0
UGR_01983,2026-02-15,organic,20,73.15,0,,basic,8.94
UGR_01984,2025-11-12,paid_search,26,46.99,0,,free,0.0
UGR_01985,2025-04-25,paid_search,9,411.38,0,,basic,8.58
UGR_01986,2026-02-23,paid_search,7,19.66,0,,basic,9.47
UGR_01987,2026-01-20,social,14,121.52,1,2026-03-15,basic,8.84
UGR_01988,2025-11-20,organic,13,63.41,0,,basic,8.84
UGR_01989,2024-12-06,social,3,92.75,0,,free,0.0
UGR_01990,2024-12-29,referral,5,19.28,1,2025-03-02,premium,30.84
UGR_01991,2025-06-03,organic,19,34.13,0,,free,0.0
UGR_01992,2025-09-06,paid_search,0,50.28,0,,free,0.0
UGR_01993,2025-01-18,referral,2,67.1,0,,premium,31.17
UGR_01994,2024-11-21,organic,0,65.38,0,,basic,9.07
UGR_01995,2025-05-11,paid_search,1,66.4,0,,basic,8.39
UGR_01996,2026-02-17,organic,0,51.11,1,2026-03-10,premium,28.54
UGR_01997,2025-06-20,social,23,31.58,0,,free,0.0
