session_id,user_id,date,step_1_viewed,step_2_details,step_3_payment,step_4_confirm,step_5_complete,variant,converted,revenue,drop_step
SES_0002380,USR_02862,2025-11-28,1,1,0,0,0,B,0,0.0,3.0
SES_0002381,USR_04245,2025-10-12,1,0,0,0,0,A,0,0.0,2.0
SES_0002382,USR_07948,2025-09-15,1,1,0,0,0,A,0,0.0,3.0
SES_0002383,USR_05864,2025-12-18,1,1,1,1,1,B,1,60.14,
SES_0002384,USR_04093,2025-10-13,1,0,0,0,0,B,0,0.0,2.0
SES_0002385,USR_08858,2026-03-08,1,1,1,1,1,B,1,10.06,
SES_0002386,USR_01236,2026-02-28,1,1,0,0,0,A,0,0.0,3.0
SES_0002387,USR_05307,2025-09-29,1,1,1,1,1,A,1,36.78,
SES_0002388,USR_02235,2026-01-21,1,1,1,1,1,A,1,186.17,
SES_0002389,USR_07740,2026-01-27,1,1,0,0,0,B,0,0.0,3.0
SES_0002390,USR_03783,2025-07-11,1,0,0,0,0,B,0,0.0,2.0
SES_0002391,USR_06299,2025-04-09,1,1,1,1,1,A,1,19.86,
SES_0002392,USR_05582,2025-06-20,1,0,0,0,0,B,0,0.0,2.0
SES_0002393,USR_05812,2025-10-16,1,1,1,0,0,A,0,0.0,4.0
SES_0002394,USR_09613,2025-06-03,1,1,1,1,1,B,1,24.93,
SES_0002395,USR_00532,2025-06-25,1,1,1,1,1,A,1,53.38,
SES_0002396,USR_01299,2025-04-21,1,0,0,0,0,B,0,0.0,2.0
SES_0002397,USR_04467,2025-04-22,1,1,0,0,0,B,0,0.0,3.0
SES_0002398,USR_04090,2025-11-02,1,1,0,0,0,A,0,0.0,3.0
SES_0002399,USR_05623,2025-10-03,1,1,1,1,1,A,1,33.96,
SES_0002400,USR_08189,2025-08-01,1,0,0,0,0,B,0,0.0,2.0
SES_0002401,USR_02658,2026-02-16,1,1,1,1,1,A,1,101.76,
SES_0002402,USR_04519,2025-08-13,1,1,0,0,0,B,0,0.0,3.0
SES_0002403,USR_07352,2026-02-17,1,1,1,1,1,A,1,50.4,
SES_0002404,USR_06588,2025-12-23,1,0,0,0,0,B,0,0.0,2.0
SES_0002405,USR_08246,2025-10-29,1,1,1,1,1,B,1,100.81,
SES_0002406,USR_04724,2025-10-24,1,1,1,1,1,A,1,167.93,
SES_0002407,USR_00636,2025-09-19,1,0,0,0,0,A,0,0.0,2.0
SES_0002408,USR_00973,2025-07-05,1,1,0,0,0,B,0,0.0,3.0
SES_0002409,USR_06871,2025-03-29,1,1,1,1,1,B,1,45.65,
SES_0002410,USR_05651,2025-05-23,1,1,1,1,0,B,0,0.0,5.0
SES_0002411,USR_08699,2025-05-27,1,1,1,1,0,A,0,0.0,5.0
SES_0002412,USR_07887,2026-02-24,1,1,1,0,0,B,0,0.0,4.0
SES_0002413,USR_06903,2025-04-14,1,1,0,0,0,A,0,0.0,3.0
SES_0002414,USR_08867,2026-01-09,1,1,0,0,0,B,0,0.0,3.0
SES_0002415,USR_09647,2025-10-04,1,1,1,1,1,A,1,174.19,
SES_0002416,USR_08536,2026-02-11,1,1,1,1,1,A,1,119.4,
SES_0002417,USR_02000,2025-12-04,1,0,0,0,0,A,0,0.0,2.0
SES_0002418,USR_04271,2025-09-05,1,1,1,1,1,B,1,121.48,
SES_0002419,USR_03351,2025-04-04,1,1,1,1,1,A,1,59.31,
SES_0002420,USR_09956,2026-02-20,1,1,1,1,1,B,1,147.7,
SES_0002421,USR_00155,2025-08-03,1,1,0,0,0,A,0,0.0,3.0
SES_0002422,USR_08220,2026-01-18,1,0,0,0,0,B,0,0.0,2.0
SES_0002423,USR_02718,2025-09-30,1,1,1,1,1,A,1,125.73,
SES_0002424,USR_04780,2026-03-05,1,0,0,0,0,A,0,0.0,2.0
SES_0002425,USR_02080,2025-04-14,1,1,0,0,0,B,0,0.0,3.0
SES_0002426,USR_09892,2025-03-25,1,1,0,0,0,B,0,0.0,3.0
SES_0002427,USR_09966,2025-06-22,1,0,0,0,0,A,0,0.0,2.0
SES_0002428,USR_03199,2026-02-14,1,0,0,0,0,A,0,0.0,2.0
SES_0002429,USR_09327,2025-07-08,1,1,1,1,1,A,1,131.49,
SES_0002430,USR_07906,2025-07-31,1,1,0,0,0,B,0,0.0,3.0
SES_0002431,USR_07595,2025-12-28,1,0,0,0,0,B,0,0.0,2.0
SES_0002432,USR_03554,2025-09-30,1,1,0,0,0,A,0,0.0,3.0
SES_0002433,USR_06055,2026-02-17,1,1,1,0,0,A,0,0.0,4.0
SES_0002434,USR_02447,2025-05-21,1,1,1,1,1,B,1,106.21,
SES_0002435,USR_03995,2025-08-08,1,1,1,1,1,A,1,451.47,
SES_0002436,USR_04091,2025-11-16,1,1,1,1,1,B,1,63.51,
SES_0002437,USR_04782,2026-02-19,1,1,0,0,0,A,0,0.0,3.0
SES_0002438,USR_02107,2026-01-17,1,1,1,1,1,B,1,50.9,
SES_0002439,USR_04134,2025-09-10,1,1,0,0,0,B,0,0.0,3.0
SES_0002440,USR_01369,2025-09-01,1,1,1,0,0,B,0,0.0,4.0
SES_0002441,USR_03992,2025-11-14,1,1,1,1,1,B,1,146.44,
SES_0002442,USR_02702,2025-10-14,1,1,1,1,1,B,1,145.28,
SES_0002443,USR_02773,2025-11-11,1,0,0,0,0,A,0,0.0,2.0
SES_0002444,USR_06871,2025-09-17,1,0,0,0,0,B,0,0.0,2.0
SES_0002445,USR_03280,2025-12-03,1,1,1,1,1,B,1,33.61,
SES_0002446,USR_05284,2026-03-19,1,0,0,0,0,A,0,0.0,2.0
SES_0002447,USR_01174,2025-07-03,1,1,1,1,1,B,1,141.02,
SES_0002448,USR_06526,2025-08-24,1,1,0,0,0,B,0,0.0,3.0
SES_0002449,USR_06985,2025-09-15,1,1,1,1,1,A,1,378.63,
SES_0002450,USR_01656,2025-08-03,1,1,1,0,0,A,0,0.0,4.0
SES_0002451,USR_04380,2025-04-30,1,1,1,1,1,A,1,75.87,
SES_0002452,USR_07119,2025-12-02,1,1,1,1,1,A,1,60.43,
SES_0002453,USR_06984,2025-09-12,1,1,1,0,0,A,0,0.0,4.0
SES_0002454,USR_03497,2026-02-20,1,1,1,1,1,B,1,41.0,
SES_0002455,USR_00589,2026-03-10,1,1,0,0,0,A,0,0.0,3.0
SES_0002456,USR_09850,2025-04-13,1,0,0,0,0,A,0,0.0,2.0
SES_0002457,USR_02911,2025-06-01,1,1,1,1,1,B,1,135.66,
SES_0002458,USR_07474,2025-11-26,1,1,1,1,1,B,1,51.71,
SES_0002459,USR_00907,2025-05-15,1,1,1,1,1,A,1,48.58,
SES_0002460,USR_08954,2025-04-16,1,1,1,1,1,A,1,49.65,
SES_0002461,USR_05729,2025-11-25,1,1,1,1,1,A,1,77.0,
SES_0002462,USR_01401,2025-05-17,1,1,1,1,1,A,1,212.81,
SES_0002463,USR_05746,2026-02-08,1,0,0,0,0,B,0,0.0,2.0
SES_0002464,USR_02893,2025-08-04,1,1,0,0,0,A,0,0.0,3.0
SES_0002465,USR_04096,2025-11-21,1,1,1,0,0,A,0,0.0,4.0
SES_0002466,USR_06423,2026-01-14,1,1,0,0,0,B,0,0.0,3.0
SES_0002467,USR_06035,2026-03-24,1,0,0,0,0,B,0,0.0,2.0
SES_0002468,USR_03534,2025-06-08,1,1,1,1,1,B,1,67.38,
SES_0002469,USR_08229,2025-09-26,1,1,1,1,1,A,1,73.56,
SES_0002470,USR_07560,2025-12-19,1,1,1,1,1,A,1,105.96,
SES_0002471,USR_01876,2025-12-15,1,1,1,1,0,B,0,0.0,5.0
SES_0002472,USR_09988,2025-08-09,1,1,0,0,0,B,0,0.0,3.0
SES_0002473,USR_04644,2026-01-24,1,1,1,1,1,B,1,63.64,
SES_0002474,USR_00255,2025-05-31,1,0,0,0,0,B,0,0.0,2.0
SES_0002475,USR_09646,2025-04-04,1,1,1,1,1,B,1,32.59,
SES_0002476,USR_02576,2025-12-09,1,0,0,0,0,B,0,0.0,2.0
SES_0002477,USR_03431,2025-09-24,1,0,0,0,0,A,0,0.0,2.0
SES_0002478,USR_00106,2026-01-06,1,0,0,0,0,B,0,0.0,2.0
SES_0002479,USR_05787,2026-01-30,1,1,1,1,1,B,1,118.58,
SES_0002480,USR_03989,2025-06-22,1,0,0,0,0,A,0,0.0,2.0
SES_0002481,USR_08578,2025-12-19,1,1,1,1,1,A,1,77.37,
SES_0002482,USR_06095,2026-01-01,1,1,1,1,1,A,1,237.84,
SES_0002483,USR_02620,2025-07-15,1,1,0,0,0,A,0,0.0,3.0
SES_0002484,USR_06003,2026-03-07,1,1,1,1,1,B,1,66.94,
SES_0002485,USR_01676,2026-01-14,1,1,1,1,1,B,1,420.86,
SES_0002486,USR_06356,2025-05-20,1,1,1,1,1,B,1,87.74,
SES_0002487,USR_07811,2026-02-07,1,1,1,1,1,A,1,56.4,
SES_0002488,USR_03506,2025-05-11,1,0,0,0,0,A,0,0.0,2.0
SES_0002489,USR_06319,2025-08-24,1,0,0,0,0,A,0,0.0,2.0
SES_0002490,USR_05544,2026-03-09,1,1,1,1,1,B,1,53.06,
SES_0002491,USR_04116,2026-02-25,1,1,0,0,0,A,0,0.0,3.0
SES_0002492,USR_03853,2025-09-05,1,1,0,0,0,A,0,0.0,3.0
SES_0002493,USR_04762,2026-01-28,1,1,0,0,0,B,0,0.0,3.0
SES_0002494,USR_08419,2025-10-15,1,1,1,1,1,B,1,60.06,
SES_0002495,USR_02302,2025-08-02,1,1,1,1,1,A,1,75.52,
SES_0002496,USR_07375,2025-07-11,1,1,1,1,1,A,1,67.64,
SES_0002497,USR_09971,2026-03-01,1,1,1,1,1,A,1,53.06,
SES_0002498,USR_06281,2025-11-07,1,1,1,1,1,B,1,188.39,
SES_0002499,USR_07279,2025-04-19,1,1,1,1,1,B,1,50.46,
SES_0002500,USR_07455,2025-10-14,1,1,0,0,0,A,0,0.0,3.0
SES_0002501,USR_02650,2026-02-13,1,1,1,1,1,B,1,111.53,
SES_0002502,USR_00145,2025-09-25,1,1,0,0,0,A,0,0.0,3.0
SES_0002503,USR_04000,2025-03-30,1,1,1,1,1,B,1,39.97,
SES_0002504,USR_05843,2026-02-04,1,1,1,1,1,B,1,76.04,
SES_0002505,USR_00651,2025-07-08,1,1,0,0,0,B,0,0.0,3.0
SES_0002506,USR_00524,2025-11-06,1,1,1,1,1,A,1,197.77,
SES_0002507,USR_02315,2025-08-19,1,0,0,0,0,B,0,0.0,2.0
SES_0002508,USR_02326,2025-06-23,1,1,1,1,1,B,1,49.06,
SES_0002509,USR_06218,2025-05-18,1,0,0,0,0,A,0,0.0,2.0
SES_0002510,USR_07882,2025-05-09,1,0,0,0,0,B,0,0.0,2.0
SES_0002511,USR_00340,2025-10-16,1,1,1,1,1,A,1,155.29,
SES_0002512,USR_06476,2025-08-20,1,1,1,1,0,B,0,0.0,5.0
SES_0002513,USR_09065,2025-10-26,1,1,1,1,1,B,1,80.11,
SES_0002514,USR_08466,2025-04-05,1,1,1,1,1,A,1,125.11,
SES_0002515,USR_09265,2025-05-03,1,0,0,0,0,B,0,0.0,2.0
SES_0002516,USR_09685,2025-04-03,1,1,1,1,1,B,1,146.08,
SES_0002517,USR_01872,2026-01-16,1,1,0,0,0,B,0,0.0,3.0
SES_0002518,USR_00528,2026-03-11,1,1,0,0,0,B,0,0.0,3.0
SES_0002519,USR_00862,2025-05-02,1,0,0,0,0,A,0,0.0,2.0
SES_0002520,USR_04632,2025-11-23,1,0,0,0,0,A,0,0.0,2.0
SES_0002521,USR_09212,2025-05-07,1,1,1,1,1,B,1,144.86,
SES_0002522,USR_05901,2026-02-20,1,1,0,0,0,A,0,0.0,3.0
SES_0002523,USR_08495,2026-01-07,1,0,0,0,0,A,0,0.0,2.0
SES_0002524,USR_00572,2026-03-24,1,0,0,0,0,B,0,0.0,2.0
SES_0002525,USR_03932,2025-12-23,1,1,1,1,1,A,1,54.11,
SES_0002526,USR_07231,2025-09-11,1,1,1,1,1,A,1,31.07,
SES_0002527,USR_03169,2026-02-20,1,1,1,1,1,B,1,122.76,
SES_0002528,USR_09980,2025-03-26,1,0,0,0,0,A,0,0.0,2.0
SES_0002529,USR_09123,2025-04-17,1,0,0,0,0,A,0,0.0,2.0
SES_0002530,USR_04464,2025-12-30,1,0,0,0,0,B,0,0.0,2.0
SES_0002531,USR_03853,2025-12-10,1,0,0,0,0,B,0,0.0,2.0
SES_0002532,USR_02510,2025-05-11,1,1,0,0,0,A,0,0.0,3.0
SES_0002533,USR_01560,2025-10-05,1,0,0,0,0,A,0,0.0,2.0
SES_0002534,USR_01477,2025-12-14,1,1,1,1,1,A,1,26.91,
SES_0002535,USR_00651,2025-04-23,1,0,0,0,0,B,0,0.0,2.0
SES_0002536,USR_09326,2025-05-22,1,1,0,0,0,B,0,0.0,3.0
SES_0002537,USR_01920,2026-02-21,1,1,1,1,0,B,0,0.0,5.0
SES_0002538,USR_00154,2025-06-18,1,1,0,0,0,A,0,0.0,3.0
SES_0002539,USR_03232,2025-04-27,1,0,0,0,0,A,0,0.0,2.0
SES_0002540,USR_04446,2026-02-08,1,1,1,1,1,B,1,75.24,
SES_0002541,USR_06554,2026-03-07,1,1,0,0,0,A,0,0.0,3.0
SES_0002542,USR_00762,2025-07-03,1,1,0,0,0,A,0,0.0,3.0
SES_0002543,USR_09746,2026-01-16,1,1,0,0,0,B,0,0.0,3.0
SES_0002544,USR_03267,2025-09-11,1,1,0,0,0,A,0,0.0,3.0
SES_0002545,USR_04657,2025-06-04,1,1,1,0,0,A,0,0.0,4.0
SES_0002546,USR_02159,2025-04-17,1,1,1,1,1,A,1,165.87,
SES_0002547,USR_00512,2025-07-23,1,1,1,0,0,B,0,0.0,4.0
SES_0002548,USR_02950,2025-03-28,1,1,1,0,0,A,0,0.0,4.0
SES_0002549,USR_01802,2026-03-21,1,0,0,0,0,A,0,0.0,2.0
SES_0002550,USR_06257,2025-03-28,1,0,0,0,0,A,0,0.0,2.0
SES_0002551,USR_03488,2025-12-04,1,0,0,0,0,B,0,0.0,2.0
SES_0002552,USR_03128,2025-04-12,1,1,1,1,1,A,1,27.63,
SES_0002553,USR_06288,2025-11-23,1,0,0,0,0,B,0,0.0,2.0
SES_0002554,USR_03717,2026-02-27,1,1,0,0,0,B,0,0.0,3.0
SES_0002555,USR_09630,2025-06-03,1,1,1,1,1,B,1,48.15,
SES_0002556,USR_03090,2025-11-29,1,1,0,0,0,A,0,0.0,3.0
SES_0002557,USR_06862,2025-08-31,1,1,1,1,1,A,1,142.4,
SES_0002558,USR_00370,2025-07-22,1,1,0,0,0,A,0,0.0,3.0
SES_0002559,USR_08946,2025-08-22,1,1,1,1,1,A,1,61.16,
SES_0002560,USR_00557,2026-03-13,1,0,0,0,0,B,0,0.0,2.0
SES_0002561,USR_01093,2025-09-07,1,1,1,0,0,A,0,0.0,4.0
SES_0002562,USR_04770,2025-12-12,1,1,1,1,1,B,1,221.26,
SES_0002563,USR_06251,2025-05-19,1,1,1,1,1,A,1,307.4,
SES_0002564,USR_05263,2026-01-19,1,1,1,1,1,B,1,93.78,
SES_0002565,USR_07119,2025-12-23,1,0,0,0,0,A,0,0.0,2.0
SES_0002566,USR_09933,2026-02-03,1,1,1,1,1,A,1,74.64,
SES_0002567,USR_04270,2025-08-05,1,1,1,1,1,B,1,184.41,
SES_0002568,USR_07653,2025-04-10,1,1,1,1,1,A,1,48.86,
SES_0002569,USR_08084,2026-01-03,1,1,1,1,1,B,1,113.32,
SES_0002570,USR_08339,2026-02-07,1,1,1,1,1,A,1,119.99,
SES_0002571,USR_07616,2025-04-18,1,1,1,1,1,A,1,53.92,
SES_0002572,USR_08365,2025-08-08,1,1,1,1,1,A,1,117.51,
SES_0002573,USR_07797,2026-01-20,1,1,1,1,1,A,1,29.91,
SES_0002574,USR_04604,2025-10-20,1,1,1,0,0,B,0,0.0,4.0
SES_0002575,USR_00786,2025-04-18,1,1,0,0,0,A,0,0.0,3.0
SES_0002576,USR_02457,2025-07-02,1,1,1,1,1,A,1,126.88,
SES_0002577,USR_03908,2025-05-05,1,1,1,1,1,A,1,386.07,
SES_0002578,USR_07733,2026-02-04,1,1,1,1,1,B,1,319.13,
SES_0002579,USR_05809,2026-01-31,1,0,0,0,0,A,0,0.0,2.0
SES_0002580,USR_09998,2025-10-09,1,1,0,0,0,B,0,0.0,3.0
SES_0002581,USR_06018,2025-12-01,1,1,1,1,1,A,1,46.6,
SES_0002582,USR_05339,2025-08-13,1,1,1,0,0,A,0,0.0,4.0
SES_0002583,USR_08597,2025-06-16,1,1,0,0,0,B,0,0.0,3.0
SES_0002584,USR_00729,2025-03-30,1,1,1,1,0,B,0,0.0,5.0
SES_0002585,USR_01999,2025-08-18,1,0,0,0,0,B,0,0.0,2.0
SES_0002586,USR_02808,2025-06-23,1,1,1,1,1,B,1,70.65,
SES_0002587,USR_01388,2025-06-15,1,1,1,1,1,B,1,74.79,
SES_0002588,USR_04847,2026-01-28,1,0,0,0,0,A,0,0.0,2.0
SES_0002589,USR_05919,2025-04-13,1,1,1,1,1,A,1,152.78,
SES_0002590,USR_00277,2025-07-28,1,1,1,1,0,B,0,0.0,5.0
SES_0002591,USR_06119,2025-07-05,1,0,0,0,0,A,0,0.0,2.0
SES_0002592,USR_03814,2025-04-04,1,1,1,1,1,A,1,139.86,
SES_0002593,USR_02878,2025-06-19,1,1,0,0,0,B,0,0.0,3.0
SES_0002594,USR_03510,2025-05-04,1,0,0,0,0,B,0,0.0,2.0
SES_0002595,USR_05707,2025-06-19,1,1,1,1,1,A,1,66.74,
SES_0002596,USR_06438,2025-08-11,1,1,1,1,1,B,1,78.54,
SES_0002597,USR_03294,2025-08-10,1,1,1,1,1,B,1,32.31,
SES_0002598,USR_09641,2025-10-05,1,1,1,1,0,B,0,0.0,5.0
SES_0002599,USR_06920,2026-02-11,1,1,1,1,1,A,1,150.22,
SES_0002600,USR_02914,2025-12-06,1,1,1,1,1,A,1,75.68,
SES_0002601,USR_03894,2025-12-22,1,0,0,0,0,A,0,0.0,2.0
SES_0002602,USR_00385,2025-12-18,1,1,0,0,0,B,0,0.0,3.0
SES_0002603,USR_09543,2025-07-19,1,1,1,1,1,B,1,108.75,
SES_0002604,USR_04829,2025-12-31,1,1,1,1,1,A,1,63.18,
SES_0002605,USR_05236,2025-06-22,1,1,0,0,0,B,0,0.0,3.0
SES_0002606,USR_05004,2025-12-10,1,1,1,0,0,B,0,0.0,4.0
SES_0002607,USR_08350,2026-01-11,1,1,1,1,1,B,1,183.73,
SES_0002608,USR_09478,2025-09-02,1,1,1,1,1,A,1,103.58,
SES_0002609,USR_09075,2025-12-22,1,1,1,1,1,B,1,44.41,
SES_0002610,USR_08412,2025-12-29,1,1,0,0,0,B,0,0.0,3.0
SES_0002611,USR_03661,2025-08-27,1,1,0,0,0,B,0,0.0,3.0
SES_0002612,USR_06149,2025-11-29,1,1,1,1,1,B,1,88.18,
SES_0002613,USR_02511,2025-12-06,1,0,0,0,0,A,0,0.0,2.0
SES_0002614,USR_05853,2025-04-20,1,1,1,1,1,A,1,120.26,
SES_0002615,USR_06526,2026-02-23,1,1,1,1,1,A,1,37.14,
SES_0002616,USR_09713,2025-06-07,1,1,1,1,1,B,1,41.05,
SES_0002617,USR_04129,2026-01-26,1,1,1,1,1,B,1,53.97,
SES_0002618,USR_00215,2025-05-18,1,1,1,1,1,B,1,31.0,
SES_0002619,USR_03278,2025-10-15,1,1,1,1,1,B,1,70.86,
SES_0002620,USR_08035,2025-08-06,1,1,1,1,1,A,1,49.0,
SES_0002621,USR_01697,2026-03-15,1,0,0,0,0,A,0,0.0,2.0
SES_0002622,USR_02080,2025-12-09,1,1,1,1,1,B,1,79.21,
SES_0002623,USR_02795,2025-08-18,1,1,1,1,1,A,1,614.25,
SES_0002624,USR_02088,2026-01-28,1,1,0,0,0,A,0,0.0,3.0
SES_0002625,USR_08591,2026-01-28,1,1,0,0,0,A,0,0.0,3.0
SES_0002626,USR_00351,2026-03-10,1,1,1,1,1,B,1,108.16,
SES_0002627,USR_01337,2025-06-16,1,0,0,0,0,A,0,0.0,2.0
SES_0002628,USR_03381,2025-05-09,1,0,0,0,0,A,0,0.0,2.0
SES_0002629,USR_02023,2025-08-02,1,0,0,0,0,A,0,0.0,2.0
SES_0002630,USR_00182,2025-08-29,1,0,0,0,0,A,0,0.0,2.0
SES_0002631,USR_03873,2026-03-02,1,1,1,1,1,B,1,269.78,
SES_0002632,USR_05951,2025-12-23,1,0,0,0,0,B,0,0.0,2.0
SES_0002633,USR_05331,2025-10-04,1,1,1,1,1,A,1,76.98,
SES_0002634,USR_01748,2025-09-11,1,1,1,1,1,B,1,48.41,
SES_0002635,USR_09990,2025-10-28,1,0,0,0,0,B,0,0.0,2.0
SES_0002636,USR_01595,2025-07-30,1,1,1,1,1,A,1,104.63,
SES_0002637,USR_08958,2026-03-10,1,0,0,0,0,A,0,0.0,2.0
SES_0002638,USR_04185,2025-04-22,1,0,0,0,0,A,0,0.0,2.0
SES_0002639,USR_02214,2025-10-28,1,1,0,0,0,A,0,0.0,3.0
SES_0002640,USR_00664,2025-12-31,1,0,0,0,0,B,0,0.0,2.0
SES_0002641,USR_00126,2025-05-26,1,1,1,1,1,A,1,158.2,
SES_0002642,USR_01177,2025-12-11,1,1,1,1,1,B,1,215.1,
SES_0002643,USR_06390,2025-11-23,1,0,0,0,0,B,0,0.0,2.0
SES_0002644,USR_03732,2026-03-08,1,1,0,0,0,A,0,0.0,3.0
SES_0002645,USR_01839,2026-03-19,1,1,1,1,1,B,1,242.63,
SES_0002646,USR_09493,2025-11-06,1,1,1,1,0,A,0,0.0,5.0
SES_0002647,USR_04805,2025-10-29,1,1,1,1,1,B,1,98.3,
SES_0002648,USR_07641,2025-09-20,1,1,1,1,1,A,1,78.66,
SES_0002649,USR_08582,2025-10-11,1,1,1,1,1,A,1,174.97,
SES_0002650,USR_04815,2025-04-07,1,0,0,0,0,A,0,0.0,2.0
SES_0002651,USR_03800,2025-04-11,1,1,1,0,0,A,0,0.0,4.0
SES_0002652,USR_06839,2026-02-08,1,1,0,0,0,B,0,0.0,3.0
SES_0002653,USR_07877,2025-08-11,1,1,1,1,1,B,1,123.92,
SES_0002654,USR_02584,2025-11-05,1,1,0,0,0,B,0,0.0,3.0
SES_0002655,USR_01871,2025-07-13,1,1,1,1,1,B,1,141.77,
SES_0002656,USR_02825,2025-07-12,1,0,0,0,0,A,0,0.0,2.0
SES_0002657,USR_03296,2025-11-01,1,0,0,0,0,B,0,0.0,2.0
SES_0002658,USR_01927,2025-08-31,1,1,0,0,0,B,0,0.0,3.0
SES_0002659,USR_00014,2026-02-03,1,1,0,0,0,A,0,0.0,3.0
SES_0002660,USR_08244,2025-10-30,1,0,0,0,0,B,0,0.0,2.0
SES_0002661,USR_00356,2025-08-22,1,0,0,0,0,A,0,0.0,2.0
SES_0002662,USR_01701,2025-05-18,1,1,1,1,0,A,0,0.0,5.0
SES_0002663,USR_07132,2025-09-07,1,1,0,0,0,A,0,0.0,3.0
SES_0002664,USR_08418,2026-01-30,1,0,0,0,0,B,0,0.0,2.0
SES_0002665,USR_07541,2025-04-16,1,1,0,0,0,A,0,0.0,3.0
SES_0002666,USR_02492,2025-11-28,1,0,0,0,0,B,0,0.0,2.0
SES_0002667,USR_04308,2025-09-02,1,0,0,0,0,A,0,0.0,2.0
SES_0002668,USR_06997,2025-05-13,1,1,1,1,1,A,1,153.54,
SES_0002669,USR_09111,2026-01-06,1,1,0,0,0,B,0,0.0,3.0
SES_0002670,USR_05596,2026-01-30,1,1,1,1,1,B,1,152.8,
SES_0002671,USR_02408,2025-12-31,1,1,0,0,0,B,0,0.0,3.0
SES_0002672,USR_06293,2025-12-30,1,0,0,0,0,B,0,0.0,2.0
SES_0002673,USR_01878,2026-02-26,1,1,1,1,0,B,0,0.0,5.0
SES_0002674,USR_04094,2025-10-28,1,1,1,1,1,B,1,95.61,
SES_0002675,USR_05332,2025-11-20,1,1,1,1,1,A,1,186.44,
SES_0002676,USR_07138,2026-03-25,1,1,1,1,1,B,1,115.23,
SES_0002677,USR_07642,2026-02-13,1,1,1,1,1,B,1,73.38,
SES_0002678,USR_03135,2025-12-26,1,1,1,1,1,B,1,89.02,
SES_0002679,USR_00303,2025-09-21,1,1,1,1,1,A,1,33.51,
SES_0002680,USR_02585,2025-12-02,1,1,1,1,1,A,1,83.67,
SES_0002681,USR_09182,2025-08-02,1,0,0,0,0,A,0,0.0,2.0
SES_0002682,USR_08659,2025-04-07,1,1,1,1,1,A,1,182.03,
SES_0002683,USR_06552,2026-01-26,1,1,1,1,1,A,1,82.21,
SES_0002684,USR_09043,2025-08-17,1,1,1,1,1,A,1,94.07,
SES_0002685,USR_06416,2025-08-28,1,1,1,1,1,B,1,78.6,
SES_0002686,USR_08059,2025-12-09,1,1,1,1,1,A,1,114.74,
SES_0002687,USR_01664,2025-10-21,1,1,1,1,0,A,0,0.0,5.0
SES_0002688,USR_05670,2025-07-15,1,1,1,1,1,B,1,276.43,
SES_0002689,USR_06352,2026-02-11,1,1,1,1,1,A,1,65.07,
SES_0002690,USR_00843,2025-06-23,1,1,0,0,0,B,0,0.0,3.0
SES_0002691,USR_05085,2025-06-24,1,1,1,1,1,A,1,38.08,
SES_0002692,USR_07667,2025-10-25,1,1,0,0,0,B,0,0.0,3.0
SES_0002693,USR_09535,2026-02-04,1,0,0,0,0,A,0,0.0,2.0
SES_0002694,USR_07868,2025-09-16,1,1,1,1,1,A,1,103.81,
SES_0002695,USR_07295,2025-10-14,1,1,0,0,0,B,0,0.0,3.0
SES_0002696,USR_03692,2025-05-23,1,1,1,1,1,B,1,152.27,
SES_0002697,USR_03148,2025-08-11,1,1,0,0,0,A,0,0.0,3.0
SES_0002698,USR_01848,2026-02-22,1,1,1,0,0,B,0,0.0,4.0
SES_0002699,USR_05164,2025-08-03,1,0,0,0,0,A,0,0.0,2.0
SES_0002700,USR_08967,2026-03-16,1,0,0,0,0,B,0,0.0,2.0
SES_0002701,USR_09734,2026-01-17,1,1,1,1,1,B,1,161.34,
SES_0002702,USR_07685,2025-06-01,1,1,1,1,1,B,1,91.2,
SES_0002703,USR_07108,2025-12-08,1,0,0,0,0,B,0,0.0,2.0
SES_0002704,USR_05912,2025-10-25,1,0,0,0,0,A,0,0.0,2.0
SES_0002705,USR_03094,2025-07-09,1,1,0,0,0,A,0,0.0,3.0
SES_0002706,USR_01742,2025-07-09,1,1,0,0,0,B,0,0.0,3.0
SES_0002707,USR_09444,2025-12-03,1,0,0,0,0,B,0,0.0,2.0
SES_0002708,USR_06529,2025-09-01,1,1,1,1,1,A,1,158.8,
SES_0002709,USR_01387,2025-03-25,1,1,1,1,1,A,1,39.23,
SES_0002710,USR_08961,2025-07-28,1,1,0,0,0,A,0,0.0,3.0
SES_0002711,USR_05942,2026-01-03,1,0,0,0,0,B,0,0.0,2.0
SES_0002712,USR_02963,2026-01-29,1,0,0,0,0,A,0,0.0,2.0
SES_0002713,USR_04790,2025-11-06,1,1,0,0,0,B,0,0.0,3.0
SES_0002714,USR_07074,2026-02-27,1,1,1,1,1,B,1,274.46,
SES_0002715,USR_05769,2025-08-13,1,1,1,1,1,B,1,55.33,
SES_0002716,USR_08663,2025-11-28,1,1,1,1,1,A,1,64.56,
SES_0002717,USR_08557,2025-11-20,1,1,1,1,1,B,1,148.57,
SES_0002718,USR_08329,2025-10-11,1,1,1,1,0,A,0,0.0,5.0
SES_0002719,USR_00746,2025-10-28,1,1,1,1,1,B,1,96.64,
SES_0002720,USR_09536,2026-02-19,1,0,0,0,0,B,0,0.0,2.0
SES_0002721,USR_04948,2026-01-29,1,1,0,0,0,B,0,0.0,3.0
SES_0002722,USR_02406,2025-04-13,1,0,0,0,0,B,0,0.0,2.0
