application_id,credit_score,annual_income,loan_amount,loan_purpose,employment_years,debt_to_income,approved,interest_rate,default_flag,origination_date
APP_001171,657,88357.29,4376.58,personal,2.2,0.2278,1,9.34,0,2026-02-05
APP_001172,774,36280.16,11845.32,debt_consolidation,6.9,0.3499,1,9.05,0,2024-11-15
APP_001173,699,71472.63,4506.53,debt_consolidation,2.1,0.236,1,8.15,0,2023-11-08
APP_001174,727,26969.71,22867.08,personal,0.8,0.2759,1,7.81,0,2025-07-05
APP_001175,841,25232.27,10005.27,auto,2.6,0.1775,1,8.79,0,2026-03-23
APP_001176,665,34926.33,9481.72,debt_consolidation,2.5,0.4101,0,7.89,0,2025-06-21
APP_001177,664,32565.63,5678.83,personal,1.5,0.3824,1,8.93,0,2023-11-09
APP_001178,670,37519.61,6979.39,personal,2.2,0.2521,1,8.56,0,2025-10-19
APP_001179,750,52647.16,8662.03,personal,6.7,0.0979,1,8.3,0,2023-06-07
APP_001180,685,47904.71,7632.29,auto,6.2,0.2635,1,8.57,1,2024-12-09
APP_001181,605,58634.92,6320.35,debt_consolidation,13.8,0.4345,0,9.96,0,2024-07-04
APP_001182,731,78346.88,6429.93,personal,10.2,0.2493,1,7.19,0,2024-03-08
APP_001183,784,73031.63,4427.16,home_improvement,1.9,0.0706,1,8.79,0,2025-12-07
APP_001184,751,219467.14,35000.0,auto,4.0,0.2366,1,8.33,0,2023-11-25
APP_001185,642,38646.11,2124.29,debt_consolidation,5.5,0.4569,0,8.18,0,2026-03-03
APP_001186,777,47919.81,7631.65,home_improvement,4.0,0.3545,1,7.82,0,2023-09-04
APP_001187,706,66537.67,5441.15,personal,2.5,0.2899,1,7.24,0,2025-10-15
APP_001188,770,319923.74,8088.36,debt_consolidation,6.8,0.2233,1,6.89,0,2024-12-05
APP_001189,730,84753.4,4079.1,auto,1.8,0.1103,1,7.8,0,2024-05-01
APP_001190,605,58002.58,6343.53,home_improvement,3.5,0.3153,1,9.38,1,2023-11-09
APP_001191,667,34834.41,4957.35,home_improvement,1.3,0.3434,1,7.01,0,2024-09-30
APP_001192,637,58889.71,3904.01,business,3.2,0.2958,0,10.04,0,2024-10-09
APP_001193,645,32950.88,6821.53,debt_consolidation,2.4,0.3556,1,8.99,0,2026-01-04
APP_001194,696,79866.67,5144.59,debt_consolidation,4.6,0.1748,1,8.32,1,2023-11-03
APP_001195,686,44817.2,4813.38,home_improvement,3.3,0.3841,1,8.49,0,2024-02-05
APP_001196,661,84851.86,6202.91,personal,4.6,0.2912,1,8.29,0,2025-07-26
APP_001197,693,43448.46,16650.04,debt_consolidation,2.2,0.2923,1,8.38,0,2024-12-30
APP_001198,610,64854.17,5014.92,debt_consolidation,5.9,0.1632,0,10.29,0,2024-01-06
APP_001199,803,75776.88,23321.58,personal,3.9,0.2018,1,7.59,0,2025-05-17
APP_001200,640,109266.23,9810.73,home_improvement,6.0,0.3845,1,8.84,1,2025-12-02
APP_001201,772,62317.05,35000.0,debt_consolidation,1.7,0.05,1,8.81,0,2025-05-02
APP_001202,705,73538.41,5463.06,auto,8.4,0.2767,1,8.55,1,2025-07-20
APP_001203,748,28153.77,4156.41,home_improvement,1.8,0.1825,1,8.17,0,2026-03-17
APP_001204,727,33703.44,17287.14,debt_consolidation,10.9,0.2311,1,7.22,0,2025-09-24
APP_001205,681,44136.95,6958.36,auto,5.9,0.4049,1,9.59,0,2023-05-12
APP_001206,748,140571.48,2961.11,debt_consolidation,6.8,0.2823,1,7.85,0,2025-09-06
APP_001207,850,95028.63,12760.78,home_improvement,1.9,0.1616,1,8.44,0,2023-09-30
APP_001208,806,75777.24,2722.93,debt_consolidation,2.4,0.4093,1,8.59,0,2023-08-22
APP_001209,690,37024.93,7558.0,debt_consolidation,8.8,0.3033,1,7.45,0,2025-02-18
APP_001210,562,63131.65,7671.11,debt_consolidation,0.4,0.3521,0,10.61,0,2025-06-01
APP_001211,733,77186.63,5424.48,personal,4.5,0.2369,1,7.6,0,2025-03-21
APP_001212,771,47140.32,5869.61,personal,2.5,0.2293,1,8.22,0,2023-06-14
APP_001213,699,34500.18,14848.24,auto,2.7,0.3144,1,8.36,0,2024-10-01
APP_001214,699,231241.28,8702.8,debt_consolidation,2.7,0.354,1,7.93,1,2024-05-26
APP_001215,625,84630.84,5970.14,auto,4.8,0.3849,0,9.08,0,2026-02-15
APP_001216,769,152912.41,14735.11,home_improvement,6.8,0.2473,1,7.56,0,2026-01-27
APP_001217,647,82299.17,14730.39,personal,6.3,0.3825,1,8.43,1,2024-12-19
APP_001218,722,43377.59,11695.76,business,1.8,0.4106,1,8.36,0,2024-10-08
APP_001219,662,19265.82,28553.7,personal,5.4,0.4574,0,8.69,0,2025-11-12
APP_001220,684,53645.1,12984.06,home_improvement,0.6,0.2467,1,8.65,1,2026-02-20
APP_001221,798,71266.46,9919.55,debt_consolidation,2.0,0.2693,1,8.19,0,2025-04-28
APP_001222,730,57891.16,5213.96,auto,13.7,0.3002,1,7.92,0,2023-06-29
APP_001223,564,38409.22,7957.67,personal,1.9,0.3771,0,10.62,0,2023-08-08
APP_001224,744,113622.98,30424.76,home_improvement,2.8,0.3586,1,8.51,0,2025-11-11
APP_001225,727,56524.24,5954.59,business,9.1,0.2604,1,7.8,0,2024-04-30
APP_001226,743,120888.25,9634.32,home_improvement,2.1,0.2624,1,7.21,0,2024-08-18
APP_001227,689,93432.25,6230.15,business,1.7,0.2547,1,7.66,0,2023-12-20
APP_001228,649,95595.75,16307.97,debt_consolidation,10.6,0.3452,1,7.98,0,2024-04-02
APP_001229,784,89781.77,10881.7,auto,1.9,0.3492,1,8.04,0,2025-07-03
APP_001230,634,64433.41,4718.59,personal,1.5,0.3287,0,9.97,0,2025-02-13
APP_001231,728,72232.52,4175.41,debt_consolidation,15.4,0.2383,1,8.06,0,2024-09-14
APP_001232,745,92977.76,2972.19,personal,0.5,0.2833,1,8.55,0,2024-11-20
APP_001233,729,104807.21,3870.66,business,4.6,0.5419,0,7.72,0,2026-02-04
APP_001234,729,196408.49,8699.29,debt_consolidation,3.9,0.1985,1,8.54,0,2026-03-05
APP_001235,767,97739.04,3231.43,business,2.4,0.2785,1,8.25,0,2024-07-01
APP_001236,748,35620.77,20868.59,home_improvement,19.2,0.3158,1,7.69,0,2024-11-22
APP_001237,615,84040.3,4443.04,auto,5.4,0.3608,1,9.04,0,2024-12-23
APP_001238,712,165965.26,6968.87,debt_consolidation,2.8,0.3678,1,8.44,0,2024-08-03
APP_001239,649,73290.1,3985.93,personal,6.0,0.3052,1,9.16,1,2025-06-25
APP_001240,766,150523.99,12094.05,auto,2.8,0.1706,0,7.25,0,2023-11-21
APP_001241,595,47852.88,9596.17,personal,1.0,0.2204,0,10.15,0,2025-10-11
APP_001242,766,203176.98,8757.75,debt_consolidation,0.8,0.2775,1,7.95,0,2025-11-05
APP_001243,643,68354.36,6150.59,auto,0.6,0.3214,1,9.57,0,2025-04-06
APP_001244,690,192849.72,3101.74,auto,3.5,0.3575,1,8.25,0,2024-10-10
APP_001245,767,51500.01,5387.61,personal,10.7,0.2391,1,8.06,0,2026-01-02
APP_001246,696,119627.91,6829.82,debt_consolidation,30.0,0.1721,1,8.12,0,2025-05-17
APP_001247,715,75446.76,13915.57,personal,1.1,0.5084,0,8.73,0,2025-08-05
APP_001248,728,32602.64,21138.7,auto,4.6,0.0882,0,8.24,0,2025-06-19
APP_001249,721,35032.23,10066.62,personal,0.9,0.2673,1,7.95,1,2025-07-17
APP_001250,719,30653.21,11392.58,debt_consolidation,1.9,0.139,1,9.12,0,2023-07-01
APP_001251,632,122477.61,4078.72,personal,1.0,0.1754,0,8.81,0,2025-06-24
APP_001252,685,25064.6,12208.73,personal,8.5,0.2433,1,8.76,0,2025-01-02
APP_001253,698,53973.01,7238.43,auto,0.9,0.2425,1,8.04,0,2025-12-14
APP_001254,605,119492.7,20219.2,business,1.3,0.3627,0,9.85,0,2026-01-25
APP_001255,654,30914.07,8816.37,auto,1.1,0.321,1,8.48,0,2025-07-01
APP_001256,706,53786.11,6148.71,personal,6.8,0.155,1,8.64,0,2024-11-16
APP_001257,537,17357.25,6921.77,debt_consolidation,5.9,0.4423,0,11.08,0,2023-05-18
APP_001258,546,47858.97,13835.94,personal,3.1,0.3916,1,10.36,1,2023-05-07
APP_001259,734,45108.79,3950.32,business,5.1,0.2994,1,8.3,0,2025-05-26
APP_001260,680,27273.91,27306.03,personal,2.8,0.1745,1,9.12,0,2025-03-26
APP_001261,780,122819.06,5012.57,debt_consolidation,15.2,0.2755,1,7.37,0,2026-01-28
APP_001262,659,31720.08,22289.4,personal,9.3,0.249,1,9.34,0,2024-06-26
APP_001263,590,60206.24,19985.88,auto,5.0,0.1689,0,10.37,0,2025-09-29
APP_001264,659,57176.83,4014.81,personal,14.6,0.3239,1,8.54,0,2023-05-21
APP_001265,663,33193.78,5480.4,business,0.4,0.3596,1,9.17,0,2025-01-30
APP_001266,696,178696.78,4386.01,debt_consolidation,3.2,0.4403,1,7.99,0,2023-07-12
APP_001267,666,37665.26,31463.62,home_improvement,18.0,0.1742,1,8.43,1,2024-03-27
APP_001268,691,59100.34,21952.31,auto,1.8,0.3969,1,8.44,0,2025-07-07
APP_001269,622,85249.16,10798.08,auto,2.1,0.4167,0,9.81,0,2023-09-27
APP_001270,711,116225.06,11236.47,home_improvement,30.0,0.2066,1,8.71,1,2023-07-28
APP_001271,707,67564.46,6464.25,business,4.9,0.2897,1,7.99,1,2025-05-01
APP_001272,796,29833.18,11983.33,personal,10.6,0.2432,1,8.45,0,2025-04-30
APP_001273,546,27457.84,5930.47,personal,0.6,0.5431,1,11.38,1,2023-11-27
APP_001274,704,43915.73,7295.2,personal,7.4,0.0884,1,7.88,0,2025-02-13
APP_001275,835,58761.39,4601.08,auto,2.5,0.2871,1,8.42,0,2024-07-28
APP_001276,763,67853.06,8971.21,personal,2.6,0.3662,1,7.94,0,2023-10-14
APP_001277,700,55755.16,3802.01,home_improvement,0.6,0.2691,1,7.42,0,2024-10-24
APP_001278,648,102429.31,14057.05,auto,25.7,0.3103,0,8.97,0,2023-10-25
APP_001279,646,104817.23,4750.46,debt_consolidation,6.5,0.3148,1,9.66,0,2024-04-14
APP_001280,740,64239.53,2591.05,home_improvement,1.2,0.1679,1,7.37,1,2024-12-05
APP_001281,632,80330.97,2624.98,debt_consolidation,2.2,0.2527,0,9.41,0,2026-01-30
APP_001282,605,99301.63,10946.66,business,2.7,0.5073,1,9.13,1,2024-05-22
APP_001283,593,37417.24,15702.86,debt_consolidation,4.3,0.4558,0,10.11,0,2025-01-31
APP_001284,850,84227.31,11384.88,debt_consolidation,1.5,0.2331,1,8.08,0,2025-08-07
APP_001285,634,26261.58,13454.36,business,2.1,0.2337,0,8.22,0,2023-04-15
APP_001286,618,73611.39,6664.44,debt_consolidation,22.3,0.2383,0,9.46,0,2025-06-12
APP_001287,801,111443.87,16908.5,personal,9.0,0.2651,1,8.19,1,2025-01-24
APP_001288,741,164620.3,22916.49,debt_consolidation,2.2,0.253,1,8.4,0,2023-11-25
APP_001289,564,97487.98,9245.78,debt_consolidation,4.8,0.4551,1,10.91,1,2023-11-09
APP_001290,700,190306.27,13240.84,debt_consolidation,13.4,0.3122,1,8.69,1,2023-06-18
APP_001291,638,33328.28,25534.21,debt_consolidation,2.6,0.373,0,9.09,0,2024-08-20
APP_001292,741,59082.84,11328.88,auto,11.4,0.3183,1,8.34,0,2024-04-27
APP_001293,623,118968.23,17012.34,debt_consolidation,3.9,0.303,0,9.07,0,2025-01-04
APP_001294,785,112312.2,4323.13,home_improvement,6.0,0.3462,1,9.02,0,2023-10-24
APP_001295,679,60942.28,10673.05,auto,3.3,0.1425,1,7.96,1,2023-08-24
APP_001296,815,102710.69,3688.75,auto,3.9,0.1702,1,7.55,0,2025-12-24
APP_001297,632,41194.55,17397.88,debt_consolidation,3.1,0.4326,0,9.67,0,2024-01-15
APP_001298,655,144344.63,15951.66,personal,2.7,0.4302,1,9.47,1,2023-06-21
APP_001299,572,61131.32,5428.08,auto,2.8,0.4617,0,9.8,0,2025-08-04
APP_001300,742,50107.07,1840.07,auto,6.4,0.1924,1,8.63,0,2024-08-10
APP_001301,692,94407.19,13372.17,home_improvement,18.6,0.1541,1,7.41,0,2025-07-09
APP_001302,638,81095.71,4804.15,home_improvement,6.3,0.1495,0,9.38,0,2025-07-17
APP_001303,730,82534.39,5945.11,auto,2.8,0.2173,1,7.97,0,2025-05-24
APP_001304,642,51072.3,22626.9,debt_consolidation,2.9,0.2707,1,8.49,1,2025-01-02
APP_001305,540,56506.29,23760.98,auto,15.2,0.564,0,10.46,0,2023-06-06
APP_001306,625,23681.48,9169.35,debt_consolidation,3.5,0.5525,0,9.6,0,2025-03-25
APP_001307,694,90278.18,11349.61,auto,17.8,0.4214,1,7.75,0,2024-03-18
APP_001308,674,81354.56,2337.78,personal,1.6,0.2205,1,8.76,1,2025-11-11
APP_001309,664,40539.19,11320.29,personal,1.9,0.5413,0,8.25,0,2023-06-14
APP_001310,728,109139.36,6383.03,personal,4.8,0.2117,1,7.15,0,2024-04-01
APP_001311,668,64912.16,3232.69,auto,3.6,0.3091,1,8.73,1,2024-11-29
APP_001312,611,18062.31,27314.13,business,12.8,0.4254,0,10.2,0,2023-09-12
APP_001313,556,164806.98,3442.6,home_improvement,3.5,0.5202,0,10.44,0,2026-02-09
APP_001314,666,119943.46,16335.76,debt_consolidation,2.0,0.4033,1,8.7,0,2025-08-28
APP_001315,652,87493.24,22027.15,home_improvement,3.2,0.3324,1,8.93,0,2023-04-16
APP_001316,681,58085.37,3037.91,auto,12.5,0.4663,0,8.49,0,2025-02-10
APP_001317,624,91551.64,16860.95,debt_consolidation,3.2,0.4305,0,9.64,0,2024-04-24
APP_001318,625,57981.32,29612.67,personal,1.2,0.3235,0,8.91,0,2023-11-13
APP_001319,719,74165.9,8837.19,personal,1.7,0.4087,1,8.26,1,2023-08-27
APP_001320,694,67203.55,13497.86,home_improvement,0.6,0.3879,1,8.69,0,2025-01-31
APP_001321,690,51355.51,17691.11,personal,8.8,0.3123,1,7.97,0,2023-04-02
APP_001322,582,71115.27,10997.9,auto,13.3,0.3572,0,9.79,0,2026-01-03
APP_001323,646,47709.71,6760.0,debt_consolidation,12.3,0.4093,0,9.05,0,2024-03-20
APP_001324,738,69604.51,15732.92,personal,1.5,0.3938,1,8.6,0,2024-07-04
APP_001325,735,144115.69,4074.12,home_improvement,1.7,0.2526,1,8.51,0,2026-03-16
APP_001326,833,99533.02,6875.01,personal,1.7,0.3022,1,8.22,0,2025-08-22
APP_001327,789,132960.78,8338.64,debt_consolidation,2.9,0.3441,1,8.35,0,2023-08-07
APP_001328,577,34341.13,6585.71,debt_consolidation,7.2,0.3495,0,10.42,0,2024-04-18
APP_001329,688,91874.24,6685.37,debt_consolidation,1.4,0.2347,1,9.0,0,2025-11-01
APP_001330,644,64545.41,8538.6,personal,1.3,0.4075,1,9.3,0,2025-06-21
APP_001331,631,88538.63,15215.53,personal,0.6,0.4285,1,9.07,0,2024-09-30
APP_001332,674,70140.6,5536.49,business,5.4,0.2582,1,8.34,0,2025-08-28
APP_001333,553,71934.44,3263.96,auto,3.7,0.6219,0,11.28,0,2024-11-07
APP_001334,737,124736.9,5411.91,auto,3.4,0.4103,1,7.81,0,2025-08-20
APP_001335,608,33361.1,4753.01,auto,2.9,0.3619,0,9.33,0,2025-11-19
APP_001336,754,97860.39,5788.27,auto,4.5,0.2811,1,9.01,0,2025-11-25
APP_001337,703,34587.19,5086.76,personal,2.3,0.364,1,8.32,0,2024-07-06
APP_001338,656,29343.91,10307.53,home_improvement,1.8,0.4087,1,8.48,0,2024-01-23
APP_001339,661,52509.1,3527.63,debt_consolidation,3.6,0.4135,1,8.57,0,2024-10-11
APP_001340,666,37490.84,9679.95,personal,1.2,0.4272,1,8.59,0,2024-10-04
APP_001341,762,66815.26,5021.52,personal,18.5,0.2774,1,7.7,0,2024-11-20
APP_001342,670,25793.44,12641.19,personal,15.1,0.3565,1,8.01,1,2024-09-10
APP_001343,699,105290.81,21352.27,auto,4.2,0.1885,1,8.65,0,2025-05-16
APP_001344,591,40185.01,8660.2,personal,2.2,0.3704,0,10.64,0,2024-02-22
APP_001345,628,44087.12,10531.23,auto,3.4,0.3103,0,9.27,0,2025-05-02
APP_001346,586,40139.09,5736.28,auto,1.6,0.4136,0,9.84,0,2023-06-14
APP_001347,700,59883.44,7937.97,personal,2.1,0.3572,1,8.12,0,2024-07-19
APP_001348,739,99328.67,7210.81,auto,4.4,0.3642,1,8.21,0,2025-06-13
APP_001349,651,31284.59,12392.23,personal,4.6,0.362,1,7.84,1,2023-05-14
APP_001350,813,126773.55,8771.93,personal,4.3,0.2171,1,8.29,0,2025-01-15
APP_001351,604,88572.57,4600.43,personal,6.4,0.5417,0,9.76,0,2023-08-12
APP_001352,775,98287.13,10612.66,personal,10.5,0.2031,1,7.37,0,2024-02-25
APP_001353,649,72244.41,21220.71,home_improvement,3.5,0.338,1,9.36,0,2024-08-31
APP_001354,650,91323.26,8339.33,personal,5.2,0.4804,0,8.98,0,2026-02-06
APP_001355,688,45515.41,13888.99,personal,5.9,0.3769,1,8.07,0,2024-11-26
APP_001356,736,36337.37,21120.79,auto,1.1,0.4072,1,8.23,0,2024-08-23
APP_001357,685,73543.66,28828.51,debt_consolidation,3.8,0.3831,1,9.42,0,2025-06-03
APP_001358,647,48783.96,3704.4,personal,3.5,0.5458,0,8.83,0,2023-10-31
APP_001359,787,41261.17,3331.66,business,1.0,0.3095,1,7.82,0,2024-02-15
APP_001360,739,101191.13,2971.54,debt_consolidation,0.5,0.216,1,8.29,0,2023-06-05
APP_001361,731,55539.09,7556.99,debt_consolidation,26.3,0.3003,1,7.68,0,2023-05-27
APP_001362,804,36812.51,9847.52,debt_consolidation,4.9,0.05,1,8.29,0,2023-05-11
APP_001363,658,33477.38,8154.75,personal,2.0,0.3292,1,8.61,0,2025-07-17
APP_001364,687,71154.22,18208.98,business,1.5,0.428,1,7.67,1,2024-09-23
APP_001365,739,79973.78,11847.31,auto,2.1,0.4174,1,8.01,0,2025-09-02
APP_001366,577,36582.47,11143.69,debt_consolidation,0.8,0.3977,0,10.32,0,2025-11-17
APP_001367,615,47357.52,19998.02,home_improvement,1.4,0.3145,0,10.1,0,2025-06-25
APP_001368,539,141056.81,8865.19,home_improvement,2.0,0.5545,0,10.28,0,2025-08-26
APP_001369,729,90645.94,22228.56,home_improvement,15.8,0.1623,1,8.19,0,2025-02-26
APP_001370,539,43434.09,4578.24,home_improvement,1.4,0.4682,0,10.5,0,2024-01-05
APP_001371,808,77341.34,11445.42,debt_consolidation,1.5,0.4384,1,6.96,0,2023-04-03
APP_001372,679,129014.54,23089.1,debt_consolidation,2.0,0.3497,1,7.8,0,2025-04-28
APP_001373,613,46269.36,5951.86,home_improvement,1.6,0.3773,0,8.73,0,2024-06-30
APP_001374,632,35878.6,17119.46,personal,0.6,0.5393,0,9.17,0,2023-11-01
APP_001375,522,45110.83,7054.3,debt_consolidation,1.6,0.431,0,11.38,0,2024-04-20
APP_001376,700,69240.68,11519.46,debt_consolidation,4.9,0.3739,1,8.17,0,2025-03-27
APP_001377,676,59687.75,5231.95,auto,2.1,0.2789,1,9.07,0,2023-06-19
APP_001378,597,13414.06,4652.01,personal,3.3,0.2145,0,9.91,0,2023-10-12
APP_001379,597,73791.74,27194.5,debt_consolidation,0.7,0.4886,0,9.75,0,2023-09-19
APP_001380,593,57862.96,21053.25,debt_consolidation,6.8,0.4914,0,9.58,0,2024-08-01
APP_001381,618,37981.05,5916.91,debt_consolidation,9.2,0.2418,0,9.61,0,2023-12-13
APP_001382,592,32797.39,18217.85,personal,4.0,0.4286,0,10.22,0,2023-07-03
APP_001383,681,85190.94,5712.51,auto,3.1,0.3381,1,8.21,0,2024-02-06
APP_001384,710,66625.82,5224.65,auto,3.6,0.2917,1,7.27,0,2024-12-04
APP_001385,709,109617.55,5099.26,personal,0.7,0.1515,1,8.26,1,2024-01-05
APP_001386,817,280296.94,7613.48,auto,2.9,0.2367,1,7.49,0,2025-04-18
APP_001387,659,50365.41,5072.26,home_improvement,3.7,0.3067,1,8.79,0,2025-03-27
APP_001388,597,58183.96,9075.79,personal,26.1,0.4329,0,9.8,0,2024-05-01
APP_001389,500,76100.07,5971.42,personal,5.5,0.4876,0,11.12,0,2023-06-15
APP_001390,687,89425.54,16761.68,personal,9.4,0.4796,0,8.55,0,2024-09-20
APP_001391,674,61232.07,11024.35,debt_consolidation,2.4,0.4418,1,7.76,0,2025-11-30
APP_001392,692,92485.7,3595.05,debt_consolidation,2.2,0.4455,1,8.46,1,2023-08-12
APP_001393,500,51942.72,12090.04,home_improvement,4.2,0.3517,0,11.79,0,2024-09-13
APP_001394,582,84108.52,14775.9,auto,4.1,0.4602,0,10.78,0,2025-10-02
APP_001395,569,24651.82,8493.31,home_improvement,2.1,0.4669,0,9.23,0,2024-02-11
APP_001396,687,127909.04,6589.79,home_improvement,3.3,0.2043,1,8.54,0,2023-06-15
APP_001397,633,85770.45,2698.69,debt_consolidation,4.8,0.32,0,9.73,0,2024-12-16
APP_001398,732,45083.15,2861.79,debt_consolidation,3.7,0.1699,1,7.66,0,2024-01-01
APP_001399,651,62850.38,4703.69,home_improvement,3.5,0.2942,1,8.56,1,2024-11-06
APP_001400,639,46693.13,14265.95,personal,2.3,0.4525,0,10.29,0,2025-02-09
APP_001401,608,50626.98,8025.81,home_improvement,8.5,0.4058,0,8.53,0,2024-11-19
APP_001402,722,156102.61,7030.95,personal,1.1,0.1688,1,8.14,0,2024-11-11
APP_001403,651,45115.35,11546.01,personal,0.6,0.2754,1,8.37,0,2024-09-30
APP_001404,755,60568.74,6497.92,personal,5.9,0.3282,1,8.34,0,2023-08-09
APP_001405,745,249448.49,16211.97,business,2.2,0.1978,1,7.8,0,2023-07-08
APP_001406,783,76355.53,6246.55,auto,3.4,0.2146,1,8.25,0,2023-07-15
APP_001407,709,73206.42,15963.85,personal,6.7,0.4333,1,8.47,1,2023-07-26
APP_001408,747,78699.67,5873.42,auto,2.0,0.2828,1,8.69,0,2025-03-19
APP_001409,704,52545.64,4987.6,personal,2.6,0.3657,1,7.12,0,2024-02-17
APP_001410,781,135560.08,14196.63,auto,3.0,0.3968,1,8.55,0,2024-02-28
APP_001411,807,40961.81,8437.71,home_improvement,3.6,0.05,1,8.39,0,2024-07-13
APP_001412,706,78759.2,7227.43,debt_consolidation,1.3,0.1967,1,8.46,0,2024-10-02
APP_001413,712,154079.35,2509.19,auto,6.8,0.413,1,8.08,0,2024-05-19
APP_001414,604,98627.67,3784.85,auto,1.5,0.4011,0,9.31,0,2025-07-02
APP_001415,665,147100.32,14186.5,debt_consolidation,2.0,0.4818,0,8.41,0,2023-08-05
APP_001416,559,63844.2,5387.53,auto,5.7,0.2623,0,10.46,0,2023-09-25
APP_001417,620,67518.3,7175.29,personal,23.8,0.4101,0,9.67,0,2026-02-17
APP_001418,575,27660.46,23742.88,auto,0.4,0.4121,0,9.93,0,2023-10-01
APP_001419,614,34443.23,8501.94,personal,10.0,0.4094,0,9.7,0,2024-04-09
APP_001420,690,105999.45,5333.94,personal,3.1,0.4514,0,8.41,0,2024-03-20
APP_001421,663,112947.15,6007.71,personal,4.3,0.4677,1,8.47,0,2024-09-27
APP_001422,701,49649.51,14256.22,debt_consolidation,6.7,0.2945,1,7.72,0,2023-04-12
APP_001423,662,83318.68,7211.34,home_improvement,17.0,0.4157,1,8.34,0,2023-12-21
APP_001424,687,139418.91,3970.9,auto,10.7,0.1647,1,8.44,1,2023-06-20
APP_001425,746,94753.83,17543.05,debt_consolidation,3.3,0.2226,1,7.55,0,2026-03-05
APP_001426,580,59297.83,2742.51,home_improvement,2.7,0.4583,0,9.62,0,2025-07-07
APP_001427,753,198643.24,9645.18,personal,4.0,0.4528,0,7.97,0,2025-07-17
APP_001428,637,79195.67,17904.69,debt_consolidation,3.9,0.3946,0,9.92,0,2025-10-02
APP_001429,766,38612.62,8479.62,auto,0.9,0.2506,1,8.09,0,2025-12-16
APP_001430,590,86169.93,6283.69,personal,5.2,0.4693,0,9.79,0,2023-10-19
APP_001431,675,75877.16,4549.65,home_improvement,4.0,0.2024,1,8.7,0,2025-11-27
APP_001432,850,145942.2,9794.71,auto,2.5,0.136,0,8.55,0,2023-10-19
APP_001433,751,153349.46,8367.75,personal,4.1,0.2406,1,7.99,0,2025-10-23
APP_001434,645,88312.24,3870.41,home_improvement,11.0,0.4762,0,8.38,0,2026-02-10
APP_001435,804,109134.93,7613.65,personal,1.0,0.4462,1,7.77,0,2025-09-11
APP_001436,670,28975.75,16828.95,personal,11.0,0.2704,1,8.25,1,2023-04-19
APP_001437,727,65410.61,4615.58,debt_consolidation,2.2,0.3554,1,8.51,0,2023-03-27
APP_001438,725,70897.23,23596.73,debt_consolidation,4.7,0.327,1,9.09,0,2023-11-14
APP_001439,752,103659.5,17612.53,business,1.6,0.4092,1,6.99,0,2025-01-31
APP_001440,639,40652.28,14764.13,debt_consolidation,10.3,0.2756,0,8.99,0,2024-08-09
APP_001441,684,73153.01,4785.9,home_improvement,3.6,0.1578,1,8.28,0,2024-11-30
APP_001442,700,45371.05,12347.5,debt_consolidation,1.2,0.3535,1,9.23,1,2023-10-13
APP_001443,654,32608.29,4864.12,home_improvement,5.3,0.3207,1,9.14,0,2023-08-08
APP_001444,708,20028.81,15857.56,auto,4.6,0.0607,1,8.71,0,2024-12-15
APP_001445,695,206598.66,1658.67,home_improvement,3.7,0.148,1,8.63,0,2024-02-26
APP_001446,632,108168.92,2951.13,personal,1.3,0.5038,0,9.57,0,2025-08-19
APP_001447,650,60547.14,27179.66,home_improvement,2.4,0.3531,1,8.86,1,2025-04-15
APP_001448,612,17960.59,6325.98,personal,0.9,0.4221,0,9.88,0,2023-09-10
APP_001449,781,78526.05,10242.41,personal,2.0,0.05,1,9.0,0,2026-03-07
APP_001450,771,112678.69,13580.66,debt_consolidation,7.1,0.3409,1,8.72,0,2024-06-26
APP_001451,675,55956.18,15146.65,debt_consolidation,1.1,0.3607,1,7.99,0,2025-06-24
APP_001452,537,84417.17,12037.91,home_improvement,0.6,0.4681,0,11.33,0,2023-06-09
APP_001453,766,113606.68,10712.83,auto,4.4,0.2731,1,8.16,0,2024-07-27
APP_001454,667,35096.43,16658.5,business,8.2,0.2065,1,8.35,1,2025-11-19
APP_001455,644,38173.44,5363.16,personal,5.6,0.4494,1,8.2,0,2025-10-30
APP_001456,643,36981.8,7361.83,personal,1.5,0.2313,1,10.13,1,2024-04-05
APP_001457,808,92960.86,16257.95,auto,2.5,0.2715,1,7.98,0,2026-01-03
APP_001458,833,68719.42,7529.43,debt_consolidation,1.3,0.0874,1,7.42,0,2023-03-31
APP_001459,780,147619.35,13071.71,personal,3.0,0.1546,1,7.11,0,2025-06-03
APP_001460,850,32261.61,4313.61,auto,1.5,0.3506,1,7.72,0,2024-11-09
APP_001461,565,38740.09,14940.53,auto,4.2,0.2938,0,9.68,0,2025-07-27
APP_001462,826,54970.41,5911.88,auto,2.2,0.1081,1,7.7,0,2023-06-13
APP_001463,726,34322.76,4809.18,personal,2.2,0.2926,1,8.35,0,2023-03-30
APP_001464,518,77729.52,10077.12,debt_consolidation,1.7,0.3572,0,10.97,0,2024-12-12
APP_001465,695,29931.61,3618.47,home_improvement,3.4,0.1446,1,7.8,0,2025-05-30
APP_001466,622,46495.61,5612.54,debt_consolidation,2.8,0.4966,0,9.68,0,2023-05-07
APP_001467,817,191325.97,8126.88,personal,1.9,0.2049,1,8.3,0,2025-04-04
APP_001468,818,189751.31,6331.21,home_improvement,9.5,0.4657,0,8.6,0,2023-04-01
